Inventory_ID,Product_ID,Warehouse_ID,Quantity
IUS9196,PRUS02430,WUS00012,129.0
IUS9197,PRUS04666,WUS00013,358.0
IUS9198,PRUS08297,WUS00014,244.0
IUS9199,PRUS09853,WUS00015,207.0
IUS9200,PRUS06279,WUS00016,291.0
IUS9201,PRUS00632,WUS00001,484.0
IUS9202,PRUS08676,WUS00002,23.0
IUS9203,PRUS01030,WUS00003,74.0
IUS9204,PRUS09599,WUS00004,295.0
IUS9205,PRUS08552,WUS00005,113.0
IUS9206,PRUS03233,WUS00006,330.0
IUS9207,PRUS06384,WUS00007,185.0
IUS9208,PRUS07250,WUS00008,191.0
IUS9209,PRUS01195,WUS00009,381.0
IUS9210,PRUS03792,WUS00010,34.0
IUS9211,PRUS05890,WUS00011,41.0
IUS9212,PRUS06227,WUS00012,407.0
IUS9213,PRUS04744,WUS00013,211.0
IUS9214,PRUS06361,WUS00014,11.0
IUS9215,PRUS00290,WUS00015,120.0
IUS9216,PRUS08062,WUS00016,344.0
IUS9217,PRUS04139,WUS00001,194.0
IUS9218,PRUS02277,WUS00002,248.0
IUS9219,PRUS08524,WUS00003,307.0
IUS9220,PRUS09743,WUS00004,436.0
IUS9221,PRUS09370,WUS00005,353.0
IUS9222,PRUS01614,WUS00006,448.0
IUS9223,PRUS01321,WUS00007,379.0
IUS9224,PRUS05774,WUS00008,346.0
IUS9225,PRUS08023,WUS00009,155.0
IUS9226,PRUS08112,WUS00010,399.0
IUS9227,PRUS06937,WUS00011,407.0
IUS9228,PRUS08220,WUS00012,438.0
IUS9229,PRUS09817,WUS00013,103.0
IUS9230,PRUS05206,WUS00014,460.0
IUS9231,PRUS07978,WUS00015,109.0
IUS9232,PRUS06006,WUS00016,59.0
IUS9233,PRUS07699,WUS00001,432.0
IUS9234,PRUS02265,WUS00002,3.0
IUS9235,PRUS01025,WUS00003,358.0
IUS9236,PRUS05720,WUS00004,150.0
IUS9237,PRUS01580,WUS00005,235.0
IUS9238,PRUS04820,WUS00006,231.0
IUS9239,PRUS08077,WUS00007,32.0
IUS9240,PRUS08863,WUS00008,309.0
IUS9241,PRUS06287,WUS00009,86.0
IUS9242,PRUS09305,WUS00010,250.0
IUS9243,PRUS04991,WUS00011,435.0
IUS9244,PRUS08772,WUS00012,280.0
IUS9245,PRUS09980,WUS00013,29.0
IUS9246,PRUS07299,WUS00014,406.0
IUS9247,PRUS06596,WUS00015,164.0
IUS9248,PRUS00867,WUS00016,273.0
IUS9249,PRUS03607,WUS00001,10.0
IUS9250,PRUS06269,WUS00002,78.0
IUS9251,PRUS09312,WUS00003,304.0
IUS9252,PRUS04959,WUS00004,378.0
IUS9253,PRUS04263,WUS00005,225.0
IUS9254,PRUS02970,WUS00006,18.0
IUS9255,PRUS09061,WUS00007,421.0
IUS9256,PRUS05747,WUS00008,247.0
IUS9257,PRUS06335,WUS00009,267.0
IUS9258,PRUS01989,WUS00010,241.0
IUS9259,PRUS09102,WUS00011,100.0
IUS9260,PRUS01509,WUS00012,191.0
IUS9261,PRUS05969,WUS00013,18.0
IUS9262,PRUS01504,WUS00014,215.0
IUS9263,PRUS03265,WUS00015,418.0
IUS9264,PRUS02487,WUS00016,255.0
IUS9265,PRUS07422,WUS00001,163.0
IUS9266,PRUS04110,WUS00002,109.0
IUS9267,PRUS09398,WUS00003,124.0
IUS9268,PRUS09604,WUS00004,97.0
IUS9269,PRUS08223,WUS00005,245.0
IUS9270,PRUS08019,WUS00006,336.0
IUS9271,PRUS04589,WUS00007,405.0
IUS9272,PRUS02703,WUS00008,418.0
IUS9273,PRUS02668,WUS00009,73.0
IUS9274,PRUS05388,WUS00010,51.0
IUS9275,PRUS08626,WUS00011,66.0
IUS9276,PRUS06308,WUS00012,33.0
IUS9277,PRUS04261,WUS00013,303.0
IUS9278,PRUS00772,WUS00014,170.0
IUS9279,PRUS06526,WUS00015,227.0
IUS9280,PRUS02415,WUS00016,79.0
IUS9281,PRUS02052,WUS00001,500.0
IUS9282,PRUS07628,WUS00002,313.0
IUS9283,PRUS05227,WUS00003,416.0
IUS9284,PRUS03972,WUS00004,192.0
IUS9285,PRUS03410,WUS00005,38.0
IUS9286,PRUS05478,WUS00006,403.0
IUS9287,PRUS04564,WUS00007,183.0
IUS9288,PRUS08422,WUS00008,66.0
IUS9289,PRUS04209,WUS00009,113.0
IUS9290,PRUS09495,WUS00010,200.0
IUS9291,PRUS04285,WUS00011,36.0
IUS9292,PRUS05083,WUS00012,300.0
IUS9293,PRUS00091,WUS00013,115.0
IUS9294,PRUS01379,WUS00014,8.0
IUS9295,PRUS04859,WUS00015,400.0
IUS9296,PRUS08749,WUS00016,219.0
IUS9297,PRUS03578,WUS00001,410.0
IUS9298,PRUS05888,WUS00002,205.0
IUS9299,PRUS07080,WUS00003,164.0
IUS9300,PRUS05422,WUS00004,66.0
IUS9301,PRUS03393,WUS00005,169.0
IUS9302,PRUS00381,WUS00006,104.0
IUS9303,PRUS02976,WUS00007,475.0
IUS9304,PRUS06808,WUS00008,240.0
IUS9305,PRUS02540,WUS00009,440.0
IUS9306,PRUS00032,WUS00010,90.0
IUS9307,PRUS00167,WUS00011,22.0
IUS9308,PRUS03106,WUS00012,399.0
IUS9309,PRUS05028,WUS00013,435.0
IUS9310,PRUS09957,WUS00014,377.0
IUS9311,PRUS07085,WUS00015,111.0
IUS9312,PRUS08151,WUS00016,365.0
IUS9313,PRUS03882,WUS00001,105.0
IUS9314,PRUS03933,WUS00002,322.0
IUS9315,PRUS05916,WUS00003,367.0
IUS9316,PRUS07660,WUS00004,31.0
IUS9317,PRUS03333,WUS00005,480.0
IUS9318,PRUS09530,WUS00006,178.0
IUS9319,PRUS06146,WUS00007,335.0
IUS9320,PRUS03121,WUS00008,396.0
IUS9321,PRUS09485,WUS00009,283.0
IUS9322,PRUS04433,WUS00010,243.0
IUS9323,PRUS01797,WUS00011,403.0
IUS9324,PRUS01301,WUS00012,472.0
IUS9325,PRUS05870,WUS00013,231.0
IUS9326,PRUS02330,WUS00014,265.0
IUS9327,PRUS05988,WUS00015,134.0
IUS9328,PRUS06785,WUS00016,79.0
IUS9329,PRUS02568,WUS00001,89.0
IUS9330,PRUS09342,WUS00002,20.0
IUS9331,PRUS09455,WUS00003,9.0
IUS9332,PRUS03408,WUS00004,404.0
IUS9333,PRUS07337,WUS00005,26.0
IUS9334,PRUS03017,WUS00006,263.0
IUS9335,PRUS01136,WUS00007,164.0
IUS9336,PRUS07899,WUS00008,123.0
IUS9337,PRUS02450,WUS00009,152.0
IUS9338,PRUS04080,WUS00010,27.0
IUS9339,PRUS03162,WUS00011,330.0
IUS9340,PRUS05535,WUS00012,118.0
IUS9341,PRUS08216,WUS00013,260.0
IUS9342,PRUS05667,WUS00014,91.0
IUS9343,PRUS09775,WUS00015,405.0
IUS9344,PRUS01105,WUS00016,168.0
IUS9345,PRUS05403,WUS00001,203.0
IUS9346,PRUS01171,WUS00002,106.0
IUS9347,PRUS04577,WUS00003,198.0
IUS9348,PRUS03745,WUS00004,127.0
IUS9349,PRUS03902,WUS00005,115.0
IUS9350,PRUS08646,WUS00006,101.0
IUS9351,PRUS03565,WUS00007,419.0
IUS9352,PRUS01052,WUS00008,335.0
IUS9353,PRUS07323,WUS00009,6.0
IUS9354,PRUS03972,WUS00010,227.0
IUS9355,PRUS04658,WUS00011,64.0
IUS9356,PRUS00916,WUS00012,87.0
IUS9357,PRUS04961,WUS00013,367.0
IUS9358,PRUS02923,WUS00014,124.0
IUS9359,PRUS09751,WUS00015,237.0
IUS9360,PRUS03982,WUS00016,169.0
IUS9361,PRUS08961,WUS00001,475.0
IUS9362,PRUS07995,WUS00002,331.0
IUS9363,PRUS01195,WUS00003,31.0
IUS9364,PRUS04017,WUS00004,79.0
IUS9365,PRUS07118,WUS00005,281.0
IUS9366,PRUS05880,WUS00006,484.0
IUS9367,PRUS00675,WUS00007,105.0
IUS9368,PRUS06637,WUS00008,201.0
IUS9369,PRUS03082,WUS00009,233.0
IUS9370,PRUS05010,WUS00010,487.0
IUS9371,PRUS00965,WUS00011,454.0
IUS9372,PRUS02594,WUS00012,399.0
IUS9373,PRUS02932,WUS00013,480.0
IUS9374,PRUS01012,WUS00014,242.0
IUS9375,PRUS02296,WUS00015,170.0
IUS9376,PRUS08240,WUS00016,202.0
IUS9377,PRUS09884,WUS00001,372.0
IUS9378,PRUS08000,WUS00002,435.0
IUS9379,PRUS03029,WUS00003,174.0
IUS9380,PRUS07383,WUS00004,389.0
IUS9381,PRUS00974,WUS00005,482.0
IUS9382,PRUS05562,WUS00006,377.0
IUS9383,PRUS01803,WUS00007,283.0
IUS9384,PRUS06324,WUS00008,354.0
IUS9385,PRUS08466,WUS00009,243.0
IUS9386,PRUS04852,WUS00010,493.0
IUS9387,PRUS08492,WUS00011,262.0
IUS9388,PRUS04041,WUS00012,481.0
IUS9389,PRUS01283,WUS00013,49.0
IUS9390,PRUS08077,WUS00014,493.0
IUS9391,PRUS09066,WUS00015,9.0
IUS9392,PRUS09889,WUS00016,165.0
IUS9393,PRUS06523,WUS00001,44.0
IUS9394,PRUS09393,WUS00002,255.0
IUS9395,PRUS06207,WUS00003,309.0
IUS9396,PRUS05288,WUS00004,138.0
IUS9397,PRUS01921,WUS00005,224.0
IUS9398,PRUS04669,WUS00006,383.0
IUS9399,PRUS03341,WUS00007,19.0
IUS9400,PRUS09134,WUS00008,19.0
IUS9401,PRUS04226,WUS00009,160.0
IUS9402,PRUS08925,WUS00010,356.0
IUS9403,PRUS00388,WUS00011,188.0
IUS9404,PRUS08075,WUS00012,386.0
IUS9405,PRUS05496,WUS00013,278.0
IUS9406,PRUS02958,WUS00014,91.0
IUS9407,PRUS02530,WUS00015,430.0
IUS9408,PRUS00071,WUS00016,20.0
IUS9409,PRUS06588,WUS00001,266.0
IUS9410,PRUS08618,WUS00002,249.0
IUS9411,PRUS08205,WUS00003,324.0
IUS9412,PRUS04293,WUS00004,472.0
IUS9413,PRUS06910,WUS00005,40.0
IUS9414,PRUS02161,WUS00006,257.0
IUS9415,PRUS06475,WUS00007,460.0
IUS9416,PRUS04313,WUS00008,397.0
IUS9417,PRUS07378,WUS00009,155.0
IUS9418,PRUS04633,WUS00010,130.0
IUS9419,PRUS07367,WUS00011,176.0
IUS9420,PRUS08316,WUS00012,277.0
IUS9421,PRUS06885,WUS00013,327.0
IUS9422,PRUS08619,WUS00014,475.0
IUS9423,PRUS04217,WUS00015,253.0
IUS9424,PRUS03439,WUS00016,255.0
IUS9425,PRUS04836,WUS00001,74.0
IUS9426,PRUS03660,WUS00002,277.0
IUS9427,PRUS00468,WUS00003,103.0
IUS9428,PRUS00808,WUS00004,344.0
IUS9429,PRUS09323,WUS00005,105.0
IUS9430,PRUS01087,WUS00006,249.0
IUS9431,PRUS05578,WUS00007,177.0
IUS9432,PRUS03774,WUS00008,20.0
IUS9433,PRUS04445,WUS00009,100.0
IUS9434,PRUS07429,WUS00010,481.0
IUS9435,PRUS02297,WUS00011,330.0
IUS9436,PRUS02078,WUS00012,199.0
IUS9437,PRUS08310,WUS00013,32.0
IUS9438,PRUS00910,WUS00014,495.0
IUS9439,PRUS00220,WUS00015,109.0
IUS9440,PRUS03379,WUS00016,310.0
IUS9441,PRUS03657,WUS00001,235.0
IUS9442,PRUS01307,WUS00002,444.0
IUS9443,PRUS01972,WUS00003,203.0
IUS9444,PRUS02303,WUS00004,278.0
IUS9445,PRUS04761,WUS00005,136.0
IUS9446,PRUS09151,WUS00006,78.0
IUS9447,PRUS00395,WUS00007,237.0
IUS9448,PRUS09317,WUS00008,433.0
IUS9449,PRUS09738,WUS00009,40.0
IUS9450,PRUS04799,WUS00010,396.0
IUS9451,PRUS05679,WUS00011,46.0
IUS9452,PRUS00229,WUS00012,238.0
IUS9453,PRUS07351,WUS00013,42.0
IUS9454,PRUS04559,WUS00014,177.0
IUS9455,PRUS00629,WUS00015,428.0
IUS9456,PRUS06981,WUS00016,288.0
IUS9457,PRUS06052,WUS00001,109.0
IUS9458,PRUS03634,WUS00002,1.0
IUS9459,PRUS07086,WUS00003,309.0
IUS9460,PRUS05262,WUS00004,57.0
IUS9461,PRUS04904,WUS00005,201.0
IUS9462,PRUS04544,WUS00006,151.0
IUS9463,PRUS09217,WUS00007,142.0
IUS9464,PRUS02503,WUS00008,134.0
IUS9465,PRUS07000,WUS00009,288.0
IUS9466,PRUS09429,WUS00010,492.0
IUS9467,PRUS06235,WUS00011,432.0
IUS9468,PRUS05298,WUS00012,423.0
IUS9469,PRUS09247,WUS00013,299.0
IUS9470,PRUS07448,WUS00014,436.0
IUS9471,PRUS06451,WUS00015,437.0
IUS9472,PRUS00886,WUS00016,295.0
IUS9473,PRUS05873,WUS00001,418.0
IUS9474,PRUS05159,WUS00002,322.0
IUS9475,PRUS05224,WUS00003,90.0
IUS9476,PRUS06343,WUS00004,4.0
IUS9477,PRUS07811,WUS00005,405.0
IUS9478,PRUS06342,WUS00006,406.0
IUS9479,PRUS06856,WUS00007,367.0
IUS9480,PRUS02455,WUS00008,393.0
IUS9481,PRUS05184,WUS00009,401.0
IUS9482,PRUS04577,WUS00010,375.0
IUS9483,PRUS05042,WUS00011,208.0
IUS9484,PRUS02061,WUS00012,315.0
IUS9485,PRUS05785,WUS00013,138.0
IUS9486,PRUS08306,WUS00014,471.0
IUS9487,PRUS04946,WUS00015,47.0
IUS9488,PRUS08041,WUS00016,301.0
IUS9489,PRUS03129,WUS00001,311.0
IUS9490,PRUS08780,WUS00002,316.0
IUS9491,PRUS04600,WUS00003,404.0
IUS9492,PRUS08762,WUS00004,5.0
IUS9493,PRUS04379,WUS00005,294.0
IUS9494,PRUS02743,WUS00006,366.0
IUS9495,PRUS04872,WUS00007,24.0
IUS9496,PRUS01596,WUS00008,118.0
IUS9497,PRUS06305,WUS00009,448.0
IUS9498,PRUS01228,WUS00010,6.0
IUS9499,PRUS00620,WUS00011,219.0
IUS9500,PRUS04082,WUS00012,282.0
IUS9501,PRUS04946,WUS00013,100.0
IUS9502,PRUS02009,WUS00014,248.0
IUS9503,PRUS05136,WUS00015,18.0
IUS9504,PRUS00580,WUS00016,113.0
IUS9505,PRUS06052,WUS00001,467.0
IUS9506,PRUS05098,WUS00002,211.0
IUS9507,PRUS08154,WUS00003,76.0
IUS9508,PRUS01625,WUS00004,292.0
IUS9509,PRUS06690,WUS00005,165.0
IUS9510,PRUS06039,WUS00006,402.0
IUS9511,PRUS01483,WUS00007,451.0
IUS9512,PRUS02688,WUS00008,329.0
IUS9513,PRUS07933,WUS00009,177.0
IUS9514,PRUS09477,WUS00010,317.0
IUS9515,PRUS03449,WUS00011,481.0
IUS9516,PRUS05129,WUS00012,8.0
IUS9517,PRUS01105,WUS00013,369.0
IUS9518,PRUS03637,WUS00014,99.0
IUS9519,PRUS03831,WUS00015,106.0
IUS9520,PRUS09353,WUS00016,321.0
IUS9521,PRUS09074,WUS00001,129.0
IUS9522,PRUS07304,WUS00002,378.0
IUS9523,PRUS03302,WUS00003,249.0
IUS9524,PRUS01185,WUS00004,444.0
IUS9525,PRUS07800,WUS00005,102.0
IUS9526,PRUS05973,WUS00006,298.0
IUS9527,PRUS01957,WUS00007,137.0
IUS9528,PRUS06584,WUS00008,351.0
IUS9529,PRUS03152,WUS00009,493.0
IUS9530,PRUS02715,WUS00010,391.0
IUS9531,PRUS06377,WUS00011,252.0
IUS9532,PRUS04437,WUS00012,198.0
IUS9533,PRUS07315,WUS00013,192.0
IUS9534,PRUS02392,WUS00014,445.0
IUS9535,PRUS05546,WUS00015,50.0
IUS9536,PRUS04637,WUS00016,164.0
IUS9537,PRUS03418,WUS00001,97.0
IUS9538,PRUS01505,WUS00002,34.0
IUS9539,PRUS00975,WUS00003,30.0
IUS9540,PRUS07794,WUS00004,427.0
IUS9541,PRUS05831,WUS00005,314.0
IUS9542,PRUS07587,WUS00006,73.0
IUS9543,PRUS02523,WUS00007,388.0
IUS9544,PRUS08257,WUS00008,23.0
IUS9545,PRUS08576,WUS00009,271.0
IUS9546,PRUS07987,WUS00010,155.0
IUS9547,PRUS03434,WUS00011,108.0
IUS9548,PRUS01712,WUS00012,497.0
IUS9549,PRUS07325,WUS00013,289.0
IUS9550,PRUS08191,WUS00014,46.0
IUS9551,PRUS02123,WUS00015,481.0
IUS9552,PRUS06440,WUS00016,477.0
IUS9553,PRUS07741,WUS00001,480.0
IUS9554,PRUS08101,WUS00002,18.0
IUS9555,PRUS09989,WUS00003,440.0
IUS9556,PRUS01416,WUS00004,461.0
IUS9557,PRUS02939,WUS00005,368.0
IUS9558,PRUS00811,WUS00006,78.0
IUS9559,PRUS01275,WUS00007,277.0
IUS9560,PRUS03591,WUS00008,141.0
IUS9561,PRUS05444,WUS00009,133.0
IUS9562,PRUS02550,WUS00010,308.0
IUS9563,PRUS09163,WUS00011,10.0
IUS9564,PRUS07007,WUS00012,231.0
IUS9565,PRUS06657,WUS00013,51.0
IUS9566,PRUS04307,WUS00014,189.0
IUS9567,PRUS02575,WUS00015,429.0
IUS9568,PRUS01776,WUS00016,57.0
IUS9569,PRUS09791,WUS00001,256.0
IUS9570,PRUS06922,WUS00002,76.0
IUS9571,PRUS04345,WUS00003,346.0
IUS9572,PRUS09820,WUS00004,82.0
IUS9573,PRUS03404,WUS00005,24.0
IUS9574,PRUS07643,WUS00006,40.0
IUS9575,PRUS09830,WUS00007,298.0
IUS9576,PRUS06993,WUS00008,214.0
IUS9577,PRUS03323,WUS00009,454.0
IUS9578,PRUS00462,WUS00010,277.0
IUS9579,PRUS09651,WUS00011,157.0
IUS9580,PRUS03545,WUS00012,221.0
IUS9581,PRUS03570,WUS00013,163.0
IUS9582,PRUS06820,WUS00014,90.0
IUS9583,PRUS07624,WUS00015,161.0
IUS9584,PRUS04143,WUS00016,101.0
IUS9585,PRUS00299,WUS00001,351.0
IUS9586,PRUS08708,WUS00002,337.0
IUS9587,PRUS06774,WUS00003,403.0
IUS9588,PRUS06521,WUS00004,202.0
IUS9589,PRUS07443,WUS00005,6.0
IUS9590,PRUS01643,WUS00006,169.0
IUS9591,PRUS07953,WUS00007,64.0
IUS9592,PRUS05410,WUS00008,79.0
IUS9593,PRUS08837,WUS00009,401.0
IUS9594,PRUS03397,WUS00010,87.0
IUS9595,PRUS06815,WUS00011,438.0
IUS9596,PRUS01049,WUS00012,101.0
IUS9597,PRUS05678,WUS00013,338.0
IUS9598,PRUS08204,WUS00014,425.0
IUS9599,PRUS07859,WUS00015,185.0
IUS9600,PRUS07839,WUS00016,156.0
IUS9601,PRUS00708,WUS00001,50.0
IUS9602,PRUS00778,WUS00002,36.0
IUS9603,PRUS03500,WUS00003,296.0
IUS9604,PRUS00335,WUS00004,426.0
IUS9605,PRUS02955,WUS00005,88.0
IUS9606,PRUS01558,WUS00006,412.0
IUS9607,PRUS03699,WUS00007,444.0
IUS9608,PRUS08130,WUS00008,116.0
IUS9609,PRUS04818,WUS00009,487.0
IUS9610,PRUS01559,WUS00010,224.0
IUS9611,PRUS09907,WUS00011,89.0
IUS9612,PRUS07881,WUS00012,4.0
IUS9613,PRUS00247,WUS00013,49.0
IUS9614,PRUS07395,WUS00014,312.0
IUS9615,PRUS01576,WUS00015,247.0
IUS9616,PRUS01202,WUS00016,180.0
IUS9617,PRUS04069,WUS00001,375.0
IUS9618,PRUS04569,WUS00002,153.0
IUS9619,PRUS02269,WUS00003,413.0
IUS9620,PRUS08803,WUS00004,273.0
IUS9621,PRUS06074,WUS00005,156.0
IUS9622,PRUS04170,WUS00006,189.0
IUS9623,PRUS01867,WUS00007,500.0
IUS9624,PRUS02028,WUS00008,232.0
IUS9625,PRUS02382,WUS00009,180.0
IUS9626,PRUS09961,WUS00010,199.0
IUS9627,PRUS04042,WUS00011,174.0
IUS9628,PRUS07061,WUS00012,492.0
IUS9629,PRUS05785,WUS00013,187.0
IUS9630,PRUS04239,WUS00014,272.0
IUS9631,PRUS06137,WUS00015,172.0
IUS9632,PRUS01199,WUS00016,483.0
IUS9633,PRUS05547,WUS00001,59.0
IUS9634,PRUS09205,WUS00002,242.0
IUS9635,PRUS00577,WUS00003,485.0
IUS9636,PRUS00257,WUS00004,332.0
IUS9637,PRUS00916,WUS00005,275.0
IUS9638,PRUS06765,WUS00006,229.0
IUS9639,PRUS07355,WUS00007,123.0
IUS9640,PRUS09926,WUS00008,359.0
IUS9641,PRUS07124,WUS00009,309.0
IUS9642,PRUS03039,WUS00010,50.0
IUS9643,PRUS08385,WUS00011,312.0
IUS9644,PRUS01718,WUS00012,17.0
IUS9645,PRUS02545,WUS00013,360.0
IUS9646,PRUS09692,WUS00014,37.0
IUS9647,PRUS08473,WUS00015,271.0
IUS9648,PRUS05749,WUS00016,36.0
IUS9649,PRUS06718,WUS00001,187.0
IUS9650,PRUS08994,WUS00002,449.0
IUS9651,PRUS02581,WUS00003,228.0
IUS9652,PRUS06639,WUS00004,316.0
IUS9653,PRUS08319,WUS00005,415.0
IUS9654,PRUS07811,WUS00006,423.0
IUS9655,PRUS06258,WUS00007,411.0
IUS9656,PRUS02149,WUS00008,140.0
IUS9657,PRUS09774,WUS00009,100.0
IUS9658,PRUS06928,WUS00010,414.0
IUS9659,PRUS08380,WUS00011,296.0
IUS9660,PRUS07812,WUS00012,193.0
IUS9661,PRUS00698,WUS00013,476.0
IUS9662,PRUS01178,WUS00014,483.0
IUS9663,PRUS05299,WUS00015,420.0
IUS9664,PRUS02636,WUS00016,315.0
IUS9665,PRUS02149,WUS00001,419.0
IUS9666,PRUS00067,WUS00002,488.0
IUS9667,PRUS09280,WUS00003,477.0
IUS9668,PRUS03569,WUS00004,19.0
IUS9669,PRUS01101,WUS00005,477.0
IUS9670,PRUS02023,WUS00006,11.0
IUS9671,PRUS00466,WUS00007,256.0
IUS9672,PRUS05448,WUS00008,373.0
IUS9673,PRUS08544,WUS00009,111.0
IUS9674,PRUS02011,WUS00010,164.0
IUS9675,PRUS01098,WUS00011,296.0
IUS9676,PRUS03899,WUS00012,453.0
IUS9677,PRUS07264,WUS00013,358.0
IUS9678,PRUS09824,WUS00014,297.0
IUS9679,PRUS05710,WUS00015,33.0
IUS9680,PRUS01476,WUS00016,369.0
IUS9681,PRUS06878,WUS00001,458.0
IUS9682,PRUS06683,WUS00002,186.0
IUS9683,PRUS09514,WUS00003,218.0
IUS9684,PRUS07912,WUS00004,355.0
IUS9685,PRUS07051,WUS00005,486.0
IUS9686,PRUS07444,WUS00006,285.0
IUS9687,PRUS04281,WUS00007,408.0
IUS9688,PRUS00400,WUS00008,94.0
IUS9689,PRUS08117,WUS00009,209.0
IUS9690,PRUS09124,WUS00010,484.0
IUS9691,PRUS00850,WUS00011,291.0
IUS9692,PRUS08113,WUS00012,243.0
IUS9693,PRUS00010,WUS00013,179.0
IUS9694,PRUS01348,WUS00014,404.0
IUS9695,PRUS06961,WUS00015,203.0
IUS9696,PRUS01689,WUS00016,408.0
IUS9697,PRUS07335,WUS00001,125.0
IUS9698,PRUS00515,WUS00002,281.0
IUS9699,PRUS03352,WUS00003,417.0
IUS9700,PRUS01808,WUS00004,197.0
IUS9701,PRUS08639,WUS00005,92.0
IUS9702,PRUS01336,WUS00006,175.0
IUS9703,PRUS01782,WUS00007,290.0
IUS9704,PRUS04072,WUS00008,476.0
IUS9705,PRUS07482,WUS00009,427.0
IUS9706,PRUS04286,WUS00010,244.0
IUS9707,PRUS03142,WUS00011,317.0
IUS9708,PRUS04655,WUS00012,201.0
IUS9709,PRUS00612,WUS00013,289.0
IUS9710,PRUS01670,WUS00014,141.0
IUS9711,PRUS07573,WUS00015,267.0
IUS9712,PRUS02142,WUS00016,189.0
IUS9713,PRUS05581,WUS00001,236.0
IUS9714,PRUS04527,WUS00002,367.0
IUS9715,PRUS00635,WUS00003,216.0
IUS9716,PRUS05562,WUS00004,324.0
IUS9717,PRUS00046,WUS00005,218.0
IUS9718,PRUS05128,WUS00006,151.0
IUS9719,PRUS09645,WUS00007,139.0
IUS9720,PRUS08968,WUS00008,37.0
IUS9721,PRUS01034,WUS00009,397.0
IUS9722,PRUS02399,WUS00010,241.0
IUS9723,PRUS08019,WUS00011,282.0
IUS9724,PRUS01477,WUS00012,264.0
IUS9725,PRUS01495,WUS00013,12.0
IUS9726,PRUS03282,WUS00014,310.0
IUS9727,PRUS08475,WUS00015,442.0
IUS9728,PRUS02208,WUS00016,171.0
IUS9729,PRUS02344,WUS00001,146.0
IUS9730,PRUS03261,WUS00002,120.0
IUS9731,PRUS01260,WUS00003,239.0
IUS9732,PRUS04195,WUS00004,59.0
IUS9733,PRUS00888,WUS00005,314.0
IUS9734,PRUS08790,WUS00006,494.0
IUS9735,PRUS07031,WUS00007,443.0
IUS9736,PRUS04459,WUS00008,48.0
IUS9737,PRUS00536,WUS00009,232.0
IUS9738,PRUS05179,WUS00010,112.0
IUS9739,PRUS06923,WUS00011,385.0
IUS9740,PRUS01117,WUS00012,25.0
IUS9741,PRUS06461,WUS00013,411.0
IUS9742,PRUS09345,WUS00014,4.0
IUS9743,PRUS06044,WUS00015,336.0
IUS9744,PRUS05033,WUS00016,342.0
IUS9745,PRUS01981,WUS00001,328.0
IUS9746,PRUS08013,WUS00002,191.0
IUS9747,PRUS01317,WUS00003,449.0
IUS9748,PRUS09029,WUS00004,237.0
IUS9749,PRUS00299,WUS00005,137.0
IUS9750,PRUS04501,WUS00006,383.0
IUS9751,PRUS01009,WUS00007,287.0
IUS9752,PRUS09146,WUS00008,141.0
IUS9753,PRUS01851,WUS00009,477.0
IUS9754,PRUS08962,WUS00010,393.0
IUS9755,PRUS03872,WUS00011,356.0
IUS9756,PRUS04050,WUS00012,187.0
IUS9757,PRUS01094,WUS00013,471.0
IUS9758,PRUS02904,WUS00014,33.0
IUS9759,PRUS07794,WUS00015,399.0
IUS9760,PRUS01093,WUS00016,325.0
IUS9761,PRUS02010,WUS00001,338.0
IUS9762,PRUS02168,WUS00002,352.0
IUS9763,PRUS08354,WUS00003,268.0
IUS9764,PRUS05918,WUS00004,67.0
IUS9765,PRUS07029,WUS00005,157.0
IUS9766,PRUS00175,WUS00006,164.0
IUS9767,PRUS03833,WUS00007,251.0
IUS9768,PRUS04794,WUS00008,36.0
IUS9769,PRUS08667,WUS00009,289.0
IUS9770,PRUS05951,WUS00010,154.0
IUS9771,PRUS02598,WUS00011,57.0
IUS9772,PRUS01290,WUS00012,95.0
IUS9773,PRUS01702,WUS00013,367.0
IUS9774,PRUS08817,WUS00014,299.0
IUS9775,PRUS03243,WUS00015,5.0
IUS9776,PRUS09467,WUS00016,195.0
IUS9777,PRUS03759,WUS00001,191.0
IUS9778,PRUS04734,WUS00002,23.0
IUS9779,PRUS08713,WUS00003,245.0
IUS9780,PRUS04278,WUS00004,226.0
IUS9781,PRUS03386,WUS00005,439.0
IUS9782,PRUS00013,WUS00006,388.0
IUS9783,PRUS05630,WUS00007,86.0
IUS9784,PRUS06846,WUS00008,60.0
IUS9785,PRUS04564,WUS00009,330.0
IUS9786,PRUS09586,WUS00010,163.0
IUS9787,PRUS05678,WUS00011,211.0
IUS9788,PRUS05991,WUS00012,92.0
IUS9789,PRUS01424,WUS00013,142.0
IUS9790,PRUS07349,WUS00014,484.0
IUS9791,PRUS02202,WUS00015,389.0
IUS9792,PRUS01364,WUS00016,329.0
IUS9793,PRUS02928,WUS00001,458.0
IUS9794,PRUS01884,WUS00002,169.0
IUS9795,PRUS05138,WUS00003,492.0
IUS9796,PRUS09749,WUS00004,255.0
IUS9797,PRUS05242,WUS00005,150.0
IUS9798,PRUS02603,WUS00006,221.0
IUS9799,PRUS04190,WUS00007,431.0
IUS9800,PRUS05229,WUS00008,47.0
IUS9801,PRUS07097,WUS00009,339.0
IUS9802,PRUS03999,WUS00010,464.0
